week_end_date,market,brand,product_description,upc,flavor,category,season,merchandise_condition,unit_sales,dollar_sales,price_per_unit
2023-03-04,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,1384,7321.36,5.29
2023-03-04,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,ORIGINAL,FROZEN PLANT-BASED MEAT,Winter,No Merch,306,1741.14,5.69
2023-03-04,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BACON,FROZEN PLANT-BASED MEAT,Winter,Price Reductions Only,1627,11454.08,7.04
2023-03-04,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,ORIGINAL,FROZEN PLANT-BASED MEAT,Winter,Price Reductions Only,1087,5478.48,5.04
2023-03-04,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,REGULAR,FROZEN PLANT-BASED MEAT,Spring,No Merch,1197,8546.58,7.14
2023-03-11,FLORIDA,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,2048,14745.6,7.2
2023-03-11,FLORIDA,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,BACON,FROZEN PLANT-BASED MEAT,Spring,Any Merch,1347,8364.87,6.21
2023-03-11,MIDWEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,2177,17045.91,7.83
2023-03-11,NEW YORK,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,605,3642.1,6.02
2023-03-11,WEST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Feature Only,937,6596.48,7.04
2023-03-11,SOUTHEAST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Feature Only,427,2839.55,6.65
2023-03-11,MIDWEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2899,27366.56,9.44
2023-03-11,TEXAS,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Any Merch,2898,23010.12,7.94
2023-03-11,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,1893,9673.23,5.11
2023-03-11,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,No Merch,877,5077.83,5.79
2023-03-11,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2297,14677.83,6.39
2023-03-11,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,1660,9910.2,5.97
2023-03-11,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,No Merch,1055,6889.15,6.53
2023-03-11,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1906,12503.36,6.56
2023-03-11,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,2899,16263.39,5.61
2023-03-18,TEXAS,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,BACON,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,1348,10891.84,8.08
2023-03-18,MIDWEST,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,877,6744.13,7.69
2023-03-18,MIDWEST,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,BACON,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1646,15505.32,9.42
2023-03-18,FLORIDA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Display Only,1647,16091.19,9.77
2023-03-18,SOUTHEAST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Any Merch,3232,19618.24,6.07
2023-03-18,NEW YORK,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,1725,11385.0,6.6
2023-03-18,MIDWEST,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature Only,3520,30025.6,8.53
2023-03-18,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,BACON,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1683,12336.39,7.33
2023-03-18,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,No Merch,732,4736.04,6.47
2023-03-18,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,2632,13791.68,5.24
2023-03-18,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,776,4524.08,5.83
2023-03-18,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Display Only,1878,11437.02,6.09
2023-03-18,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BACON,FROZEN PLANT-BASED MEAT,Spring,Display Only,1858,13136.06,7.07
2023-03-18,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Any Merch,2996,20432.72,6.82
2023-03-25,SOUTHEAST,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,775,5890.0,7.6
2023-03-25,CALIFORNIA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Any Merch,3627,30974.58,8.54
2023-03-25,WEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,No Merch,602,5123.02,8.51
2023-03-25,SOUTHEAST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Spring,Any Merch,1654,8931.6,5.4
2023-03-25,WEST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,753,6046.59,8.03
2023-03-25,WEST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,1383,7565.01,5.47
2023-03-25,TOTAL US,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,No Merch,1740,13850.4,7.96
2023-03-25,MIDWEST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Display Only,1451,8531.88,5.88
2023-03-25,WEST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,No Merch,1691,10298.19,6.09
2023-03-25,FLORIDA,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,678,4468.02,6.59
2023-03-25,NEW YORK,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2993,25350.71,8.47
2023-03-25,MIDWEST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,1399,12814.84,9.16
2023-03-25,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Feature Only,2483,15767.05,6.35
2023-03-25,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Spring,Feature Only,2941,16851.93,5.73
2023-03-25,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,No Merch,1764,12594.96,7.14
2023-03-25,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1341,9749.07,7.27
2023-03-25,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature Only,753,5926.11,7.87
2023-04-01,TEXAS,BEYOND MEAT,BEYOND BACON PLANT-BASED STRIPS 3OZ,1000000204949,REGULAR,FROZEN PLANT-BASED MEAT,Spring,No Merch,1802,13605.1,7.55
2023-04-01,SOUTHEAST,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,BACON,FROZEN PLANT-BASED MEAT,Spring,Display Only,987,8290.8,8.4
2023-04-01,FLORIDA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature Only,3123,28762.83,9.21
2023-04-01,CALIFORNIA,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,No Merch,1381,11103.24,8.04
2023-04-01,WEST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1593,12807.72,8.04
2023-04-01,NEW YORK,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Any Merch,1184,10821.76,9.14
2023-04-01,FLORIDA,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Any Merch,4660,36534.4,7.84
2023-04-01,SOUTHEAST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2164,19173.04,8.86
2023-04-01,FLORIDA,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Display Only,1078,10812.34,10.03
2023-04-01,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Display Only,1899,11375.01,5.99
2023-04-01,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Feature Only,2924,18976.76,6.49
2023-04-01,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Any Merch,3933,20294.28,5.16
2023-04-08,MIDWEST,BEYOND MEAT,BEYOND BACON PLANT-BASED STRIPS 3OZ,1000000204949,BACON,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,982,6157.14,6.27
2023-04-08,WEST,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Display Only,729,5759.1,7.9
2023-04-08,NEW YORK,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Display Only,1377,11883.51,8.63
2023-04-08,CALIFORNIA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,2250,19035.0,8.46
2023-04-08,TEXAS,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,No Merch,537,4414.14,8.22
2023-04-08,WEST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,HERB,FROZEN PLANT-BASED MEAT,Spring,No Merch,1677,9240.27,5.51
2023-04-08,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,2533,14438.1,5.7
2023-04-08,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Feature Only,2415,14900.55,6.17
2023-04-08,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BACON,FROZEN PLANT-BASED MEAT,Spring,Any Merch,3805,19291.35,5.07
2023-04-08,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,1129,6378.85,5.65
2023-04-08,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1282,8794.52,6.86
2023-04-08,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Spring,No Merch,2046,13851.42,6.77
2023-04-08,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Any Merch,4404,24001.8,5.45
2023-04-15,NORTHEAST,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,BACON,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2597,19477.5,7.5
2023-04-15,NEW YORK,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,854,7147.98,8.37
2023-04-15,NEW YORK,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Any Merch,1062,5490.54,5.17
2023-04-15,TOTAL US,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,1440,11203.2,7.78
2023-04-15,TEXAS,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Feature Only,2174,20609.52,9.48
2023-04-15,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Display Only,3124,23336.28,7.47
2023-04-15,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2297,16193.85,7.05
2023-04-15,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Display Only,1719,12222.09,7.11
2023-04-15,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,1823,10664.55,5.85
2023-04-15,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,570,3249.0,5.7
2023-04-15,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Feature Only,941,6125.91,6.51
2023-04-15,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,656,3752.32,5.72
2023-04-22,WEST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,No Merch,1753,10903.66,6.22
2023-04-22,TEXAS,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Spring,No Merch,1940,11892.2,6.13
2023-04-22,TOTAL US,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Display Only,703,4611.68,6.56
2023-04-22,TEXAS,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,1663,14085.61,8.47
2023-04-22,WEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Display Only,1083,9487.08,8.76
2023-04-22,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Any Merch,1557,10322.91,6.63
2023-04-22,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,1082,7649.74,7.07
2023-04-22,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2479,18394.18,7.42
2023-04-22,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,1807,10697.44,5.92
2023-04-22,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,2593,15039.4,5.8
2023-04-22,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,2247,13819.05,6.15
2023-04-22,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Display Only,2095,14120.3,6.74
2023-04-29,FLORIDA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,1951,14476.42,7.42
2023-04-29,WEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature Only,665,5453.0,8.2
2023-04-29,NORTHEAST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1396,10623.56,7.61
2023-04-29,MIDWEST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,No Merch,2137,17993.54,8.42
2023-04-29,CALIFORNIA,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,1024,5017.6,4.9
2023-04-29,NORTHEAST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Display Only,421,2454.43,5.83
2023-04-29,FLORIDA,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Any Merch,857,6221.82,7.26
2023-04-29,TOTAL US,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,HERB,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,864,6963.84,8.06
2023-04-29,NORTHEAST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,1250,6625.0,5.3
2023-04-29,NEW YORK,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Feature And Display,1403,7744.56,5.52
2023-04-29,TOTAL US,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Spring,Display Only,1064,7660.8,7.2
2023-04-29,NORTHEAST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Spring,No Merch,1870,10266.3,5.49
2023-04-29,TEXAS,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Feature Only,517,3210.57,6.21
2023-04-29,FLORIDA,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,REGULAR,FROZEN PLANT-BASED MEAT,Spring,No Merch,1720,9064.4,5.27
2023-04-29,TOTAL US,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,2032,18552.16,9.13
2023-04-29,FLORIDA,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Any Merch,3618,26592.3,7.35
2023-04-29,MIDWEST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Display Only,2443,21327.39,8.73
2023-04-29,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Any Merch,3629,19269.99,5.31
2023-04-29,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,1192,5614.32,4.71
2023-04-29,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Spring,Display Only,1754,12856.82,7.33
2023-04-29,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Special Pack Only,2307,15433.83,6.69
2023-04-29,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,REGULAR,FROZEN PLANT-BASED MEAT,Spring,Feature Only,2321,17639.6,7.6
2023-04-29,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Feature Only,1051,5822.54,5.54
2023-04-29,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Spring,No Merch,1005,5829.0,5.8
2023-04-29,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,CLASSIC,FROZEN PLANT-BASED MEAT,Spring,Feature Only,2821,16587.48,5.88
2023-04-29,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BUFFALO,FROZEN PLANT-BASED MEAT,Spring,Price Reductions Only,2184,14720.16,6.74
2023-05-06,WEST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,ORIGINAL,FROZEN PLANT-BASED MEAT,Spring,Display Only,400,3236.0,8.09
